Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1614727205.8620071,2671,1614727205,861602067,base_imu_link,-0.045546316216533295,-0.017276512805651085,0.7339163977636055,0.6774907942386176,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.08,-0.74,0.96,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.560397578125,-0.5412452343749999,9.825152343749998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.881998,2672,1614727205,881590843,base_imu_link,-0.04086973910545966,-0.02102171662961596,0.741425994633498,0.6694589205747609,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.13,-0.75,1.13,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.48838476562499994,-0.4550596875,10.007099609374999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.903861,2673,1614727205,903448820,base_imu_link,-0.035303494359056,-0.02401352668203149,0.7502941108950801,0.6597240036397741,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.05,-0.79,1.31,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.311417109375,-0.612875,10.155338749999999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.9238975,2674,1614727205,923463344,base_imu_link,-0.02911340970859351,-0.028024055779706788,0.759660908395685,0.6490626825879285,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.88,1.45,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.023748906249999997,-1.106239375,10.050000859374999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.9422362,2675,1614727205,941833734,base_imu_link,-0.024011666692332352,-0.03459879339846773,0.7694002986208754,0.637377081357758,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,-0.9,1.58,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.10533789062499999,-1.058358515625,9.7247940625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.9623067,2676,1614727205,961888551,base_imu_link,-0.01907686169339402,-0.04092086586444229,0.7802142521433085,0.6238808194176938,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,-0.88,1.78,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.22523156249999998,-1.22575,9.700662109375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.9823544,2677,1614727205,981937170,base_imu_link,-0.015221624098091815,-0.047820110111310175,0.7912242678387287,0.6094634502673858,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.06,-0.86,1.91,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.368874140625,-1.259458125,9.810596562499999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727206.003959,2678,1614727206,3537654,base_imu_link,-0.011605586842878303,-0.054421758578694794,0.8023314444454835,0.5942792574213395,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.06,-0.82,1.97,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.41177539062499996,-1.0679346875,9.8014034375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727206.0242095,2679,1614727206,23800849,base_imu_link,-0.007160111854650313,-0.05869921238545604,0.8140647701314803,0.577755731511455,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.03,-0.8,2.14,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.32099328125,-0.41177539062499996,10.13158984375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727206.044228,2680,1614727206,43819189,base_imu_link,-0.00053334196906199,-0.05894256631802319,0.8268461168433727,0.5593308399178658,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.15,-0.84,2.42,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.28268859375,-0.42633117187499997,9.97377453125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
